filename,instrument,technique,note,dynamic,midi,lpc_F1,lpc_F2,lpc_F3,fp_centroid,cep_F1_order40,cep_F1_order80,cep_F1_order160
Hn-ord-F#4-pp-N-T10u.wav,Hn,ord,F#4,pp,66,457.6,,,801.5,624.5,441.4,387.6
Hn-ord-F2-ff-N-T11u.wav,Hn,ord,F2,ff,41,873.1,2726.3,,970.3,721.4,484.5,473.7
Hn-ord-F2-mf-N-N.wav,Hn,ord,F2,mf,41,474.7,2178.3,,814.1,1981.1,376.8,355.3
Hn-ord-F2-pp-N-N.wav,Hn,ord,F2,pp,41,531.6,,,733.9,1959.5,376.8,366.1
Hn-ord-F3-ff-N-N.wav,Hn,ord,F3,ff,53,534.2,2215.3,,1071.5,624.5,409.1,430.7
Hn-ord-F3-mf-N-N.wav,Hn,ord,F3,mf,53,467.2,820.2,,997.7,581.4,398.4,441.4
Hn-ord-F3-pp-N-N.wav,Hn,ord,F3,pp,53,436.7,,,840.0,430.7,366.1,409.1
Hn-ord-F4-ff-N-N.wav,Hn,ord,F4,ff,65,619.2,2207.5,,924.3,699.8,441.4,355.3
Hn-ord-F4-mf-N-N.wav,Hn,ord,F4,mf,65,596.8,2933.4,,783.1,667.5,430.7,355.3
Hn-ord-F4-pp-N-N.wav,Hn,ord,F4,pp,65,509.2,3203.0,,776.9,624.5,419.9,355.3
Hn-ord-F5-ff-N-N.wav,Hn,ord,F5,ff,77,748.9,2515.4,,784.2,710.6,678.3,689.1
Hn-ord-F5-mf-N-N.wav,Hn,ord,F5,mf,77,724.1,2241.4,,788.5,699.8,689.1,689.1
Hn-ord-F5-pp-N-T11u.wav,Hn,ord,F5,pp,77,728.8,1692.7,,803.1,667.5,689.1,699.8
Hn-ord-G#1-mf-N-N.wav,Hn,ord,G#1,mf,32,319.9,1832.4,3967.5,895.1,3090.0,312.2,226.1
Hn-ord-G#2-ff-N-N.wav,Hn,ord,G#2,ff,44,699.0,2250.1,3983.9,1005.2,646.0,441.4,473.7
Hn-ord-G#2-mf-N-N.wav,Hn,ord,G#2,mf,44,506.5,3583.0,,734.5,1970.3,441.4,430.7
Hn-ord-G#2-pp-N-N.wav,Hn,ord,G#2,pp,44,512.1,,,733.8,1884.2,376.8,419.9
Hn-ord-G#3-ff-N-N.wav,Hn,ord,G#3,ff,56,496.1,2211.2,3868.5,963.2,635.2,430.7,452.2
Hn-ord-G#3-mf-N-N.wav,Hn,ord,G#3,mf,56,465.0,3781.9,,797.9,602.9,419.9,441.4
Hn-ord-G#3-pp-N-N.wav,Hn,ord,G#3,pp,56,407.6,3675.6,,718.5,484.5,376.8,204.6
Hn-ord-G#4-ff-N-N.wav,Hn,ord,G#4,ff,68,545.0,2294.0,,1073.1,710.6,473.7,430.7
Hn-ord-G#4-mf-N-N.wav,Hn,ord,G#4,mf,68,486.3,1227.8,,924.2,710.6,473.7,430.7
Hn-ord-G#4-pp-N-T10u.wav,Hn,ord,G#4,pp,68,429.0,2005.4,,889.5,656.8,484.5,430.7
Hn-ord-G1-mf-N-T40d.wav,Hn,ord,G1,mf,31,3518.1,3864.2,,946.1,1884.2,1905.7,1927.2
Hn-ord-G2-ff-N-R100u.wav,Hn,ord,G2,ff,43,873.7,2514.3,,1033.8,699.8,430.7,441.4
Hn-ord-G2-mf-N-N.wav,Hn,ord,G2,mf,43,465.4,1571.2,,847.1,1862.6,355.3,236.9
Hn-ord-G2-pp-N-N.wav,Hn,ord,G2,pp,43,478.5,,,799.8,1927.2,355.3,247.6
Hn-ord-G3-ff-N-N.wav,Hn,ord,G3,ff,55,487.1,2127.2,3722.1,1190.0,624.5,441.4,452.2
Hn-ord-G3-mf-N-N.wav,Hn,ord,G3,mf,55,468.3,1891.4,,1007.8,613.7,409.1,441.4
Hn-ord-G3-pp-N-N.wav,Hn,ord,G3,pp,55,303.1,,,834.3,1916.5,344.5,193.8
Hn-ord-G4-ff-N-N.wav,Hn,ord,G4,ff,67,510.1,2012.3,3788.7,952.2,678.3,441.4,398.4
Hn-ord-G4-mf-N-N.wav,Hn,ord,G4,mf,67,459.9,,,848.9,646.0,452.2,398.4
Hn-ord-G4-pp-N-N.wav,Hn,ord,G4,pp,67,398.5,2612.4,,852.7,635.2,441.4,409.1
